,admiración,sorpresa,optimismo,afecto,ira,miedo,tristeza,calma,alegría,odio,asco
702,"{""Username"":""Kelvin"", ""pronoun"":""elle"", ""message"":""Conseguí una cama nueva el mes pasado después de que la última se estropeara. Es del mismo tamaño, pero es mucho más fuerte. Feliz con mi compra.""}","{""Username"":""Favour"", ""pronoun"":""ella"", ""message"":""La sorpresa en el rostro de mi madre al descubrir que le había organizado una cena con toda la familia fue maravillosa.""}","{""Username"":""Vanda"", ""pronoun"":""ella"", ""message"":""Conocí a una persona inspiradora que ha superado grandes adversidades y eso me llena de optimismo y determinación.""}","{""Username"":""Souhayl"", ""pronoun"":""ella"", ""message"":""En febrero, cobré el tiempo de vacaciones para que me pagaran. Esto me permitió tener más dinero para gastar y que mi cónyuge y yo saliéramos, algo que rara vez hemos podido hacer últimamente. Fue genial salir y conseguir una comida preparada para disfrutar juntos fuera de nuestra casa.""}","{""Username"":""Yenisey"", ""pronoun"":""elle"", ""message"":""Sí, yo también . ¡Creo que he perdido algunos clientes importantes recientemente a causa de este tren!""}","{""Username"":""Stephani"", ""pronoun"":""el"", ""message"":""Me asusta la idea de perder el control de mi vida, siempre tengo miedo de que las cosas se salgan de control.""}","{""Username"":""Elizaveta"", ""pronoun"":""elle"", ""message"":""Ya no me siento en desventaja por mi origen étnico y el hecho de que la mayoría de los hombres homosexuales sean racistas y no quieran salir con asiáticos.""}","{""Username"":""Davidson"", ""pronoun"":""el"", ""message"":""Al caminar por un bosque frondoso, siento cómo la calma me envuelve y me llena de energía positiva.""}","{""Username"":""Geraldo"", ""pronoun"":""el"", ""message"":""Sí, es muy emocionante, aunque debo admitir que fui el que más veces se cayó en nuestro equipo de esquí.""}","{""Username"":""Zohair"", ""pronoun"":""elle"", ""message"":""El presidente Trump aplastará a ese traidor con la verdad, Obama corre asustado, sabemos lo que hiciste en esos años, el PÚBLICO SABE, deja que la verdad brille @user @user #BuildTheWall #LockThemUp #EndDACA #BoycottNFL #BoycottNike ya es suficiente""}","{""Username"":""Idriss"", ""pronoun"":""el"", ""message"":""Me dio la sensación de haber visto algo tan grotesco que mi cuerpo se llenó de asco.""}"
703,"{""Username"":""Prudenciano"", ""pronoun"":""ella"", ""message"":""A pesar de que estaba en medio de una crisis financiera, me obsequié con un DVD que realmente quería y me hizo sentir que estaba en la cima de las cosas dando la bienvenida a la abundancia en mi vida.""}","{""Username"":""Jovita"", ""pronoun"":""ella"", ""message"":""El otro día, descubrí un mensaje oculto en un libro que me había regalado mi abuelo. ¡Fue una sorpresa nostálgica!""}","{""Username"":""Maira"", ""pronoun"":""ella"", ""message"":""Me encuentro en un momento de mi vida en el que siento un gran optimismo y confianza en mí mismo.""}","{""Username"":""Bin"", ""pronoun"":""ella"", ""message"":""A menudo visitamos restaurantes con amigos. Ayer hemos visitado un nuevo restaurante de barbacoa en la fiesta de cumpleaños de mis amigos y hemos disfrutado mucho con comida y bebida. Esa experiencia fue increíble y me emocionó mucho durante todo el día.""}","{""Username"":""Ana"", ""pronoun"":""ella"", ""message"":""No puedo soportar la actitud de mi jefe, siempre está de mal humor y me pone de los nervios.""}","{""Username"":""Najiya"", ""pronoun"":""ella"", ""message"":""Al recibir una llamada desconocida en la madrugada, el miedo se apoderó de mí, imaginando lo peor antes de contestar el teléfono.""}","{""Username"":""Remigia"", ""pronoun"":""el"", ""message"":""Los panderos alegres han cesado. El ruido del júbilo ha cesado. La lira alegre ha cesado. -Isaías 8""}","{""Username"":""Almike"", ""pronoun"":""elle"", ""message"":""Miro el cielo estrellado y siento cómo la inmensidad del universo me llena de una calma trascendental.""}","{""Username"":""Henry"", ""pronoun"":""elle"", ""message"":""Me siento tan feliz de estar en casa y de encontrar que tanto ha cambiado y, sin embargo, nada ha cambiado realmente.""}","{""Username"":""Abdelkhaleq"", ""pronoun"":""ella"", ""message"":""Kashdoll dijo 🗣Todas las azadas que me matan siempre quieren el próximo problema de perra, perra, quieres su vida pero no sabes lo que ha arrojado 💯‼️""}","{""Username"":""Andranik"", ""pronoun"":""ella"", ""message"":""Siento asco por aquellos que disfrutan de la crueldad animal en espectáculos como las corridas de toros.""}"
704,"{""Username"":""Aynhoa"", ""pronoun"":""el"", ""message"":""Me alegré cuando recibí una llamada de mi institución favorita para dar una conferencia como invitado. Los estudiantes me dieron una cálida bienvenida. Me sentí como si estuviera en el cielo. Di una conferencia sobre la importancia de las habilidades de comunicación ya que los estudiantes son de áreas rurales y carecen de etiqueta básica. Muchos hablan lengua vernácula. Comencé mi discurso ""Hablar en inglés es más fácil que proponer una chica"" que los estudiantes disfrutaron y la sala se llenó con el sonido de los aplausos. Les dio confianza para hablar en inglés y les aconsejó que hablaran en inglés cada vez que tuvieran la oportunidad.""}","{""Username"":""Snizhana"", ""pronoun"":""ella"", ""message"":""Me llevé una sorpresa al ver que mi hermana mayor había vuelto a casa después de tanto tiempo.""}","{""Username"":""Cabeza"", ""pronoun"":""el"", ""message"":""Visité un lugar que siempre había soñado conocer, lo cual me llenó de optimismo y gratitud por las oportunidades que la vida me brinda.""}","{""Username"":""Luzmila"", ""pronoun"":""ella"", ""message"":""Impresioné a mis padres mostrándoles lo que hago en el trabajo todos los días y sentí que los enorgullecí mucho.""}","{""Username"":""Yolande"", ""pronoun"":""elle"", ""message"":""No puedo creer cómo alguien puede ser tan irrespetuoso. Me irrita mucho la falta de educación y cortesía.""}","{""Username"":""Stanca"", ""pronoun"":""elle"", ""message"":""No soy muy observador de personas ni voyeur, así que me siento un poco raro cuando camino y tomo fotos callejeras.""}","{""Username"":""Abdelouahhab"", ""pronoun"":""elle"", ""message"":""La tristeza se disfraza de sonrisas falsas, ocultando el dolor que se esconde en lo más profundo de mi ser.""}","{""Username"":""Wieslawa"", ""pronoun"":""ella"", ""message"":""Al observar las estrellas en una noche despejada, siento cómo la calma infinita del universo me envuelve.""}","{""Username"":""Brisa"", ""pronoun"":""ella"", ""message"":""Algo que me hizo feliz este mes fue recibir una nueva botella térmica reutilizable para bebidas frías o calientes.""}","{""Username"":""Roke"", ""pronoun"":""ella"", ""message"":""mi 'amiga' que es una zorra avergonzó a una de las chicas con las que trabajo hoy porque tiene un hijo""}","{""Username"":""Latifa"", ""pronoun"":""elle"", ""message"":""No soporto sentir la textura de la espuma de mar en mis pies, me da un asco tremendo.""}"
705,"{""Username"":""Ludmila"", ""pronoun"":""el"", ""message"":""Pude completar un proyecto a largo plazo en el trabajo y tuve un éxito total en su implementación.""}","{""Username"":""Laimute"", ""pronoun"":""elle"", ""message"":""La sorpresa en el rostro de mi padre cuando le dije que había aprobado el examen fue impagable.""}","{""Username"":""Eliria"", ""pronoun"":""el"", ""message"":""A medida que enfrento mis miedos, me doy cuenta de que solo eran barreras temporales. Hoy, me siento optimista y valiente.""}","{""Username"":""Satiro"", ""pronoun"":""el"", ""message"":""Tuve una conversación de texto con un amigo que no había visto en mucho tiempo e hicimos planes para cenar juntos pronto.""}","{""Username"":""Azuzena"", ""pronoun"":""el"", ""message"":""Siento que no puedo hablar moverme a veces incluso respirar con el temor de algún tipo de comentario grosero y odioso""}","{""Username"":""Yuhua"", ""pronoun"":""ella"", ""message"":""El miedo a los accidentes de tráfico me lleva a conducir con extrema precaución y evitar ciertas vías.""}","{""Username"":""Hagi"", ""pronoun"":""elle"", ""message"":""me siento golpeado y andrajoso y lavado y ahogándome y me levanto por aire solo por un momento solo para escuchar un pequeño elogio y otra ola o ráfaga de viento me derriba de nuevo""}","{""Username"":""Mbacke"", ""pronoun"":""ella"", ""message"":""Me encanta sentarme en el balcón a observar el amanecer, esa paz que transmite el cielo me llena de calma.""}","{""Username"":""Natascha"", ""pronoun"":""el"", ""message"":""Realmente no tenía ganas de correr el sábado, pero decidí que debería asegurarme de tener mis millas para junio.""}","{""Username"":""Reidar"", ""pronoun"":""el"", ""message"":""@user Experto en inmigración: Trudeau ha perdido el rastro de '˜Decenas de miles' de refugiados sirioshttps://t.co/cUpRvxwZAZEl acceso a los blancos no es un derecho humano: la diversidad significa perseguir a la última persona blanca. Suficiente.""}","{""Username"":""Yuzhen"", ""pronoun"":""ella"", ""message"":""Tuve que prender la nariz para evitar el asco del olor de una bolsa de basura sin cerrar.""}"
706,"{""Username"":""Ludovina"", ""pronoun"":""elle"", ""message"":""Fui a dar un largo paseo esta tarde y fue muy agradable, me salió algo de sangre en las piernas.""}","{""Username"":""Clodomiro"", ""pronoun"":""el"", ""message"":""Siento que cuando deberías entrar para ver la película deberías estar gratamente sorprendido con la conexión inherente de la película.""}","{""Username"":""Leodegario"", ""pronoun"":""el"", ""message"":""Al ver el amanecer desde la playa, mi optimismo se renovó y mi esperanza en un nuevo día se hizo aún más fuerte.""}","{""Username"":""Dancho"", ""pronoun"":""el"", ""message"":""Supongo que esto es exactamente lo que se siente anhelando ir a la aventura pero al mismo tiempo sintiendo que quieres establecerte.""}","{""Username"":""Marlin"", ""pronoun"":""ella"", ""message"":""@usuario, no pudiste atraparme dejando que una perra blanca flácida me hablara así 😫 perra come tierra""}","{""Username"":""Tabare"", ""pronoun"":""el"", ""message"":""Me da miedo pensar en un futuro incierto, no saber qué me espera me llena de miedo y ansiedad.""}","{""Username"":""Ithan"", ""pronoun"":""elle"", ""message"":""@usuario ¿Dónde se ha ido tu calabaza con % de toronja? No he podido conseguirla durante semanas #infeliz""}","{""Username"":""Espectacion"", ""pronoun"":""elle"", ""message"":""Al escuchar música clásica en un día soleado, siento cómo la calma y la alegría me invaden.""}","{""Username"":""Aitor"", ""pronoun"":""elle"", ""message"":""Siento su pérdida demasiado Chakotay tranquilizado y luego en silencio se acercó a ella y la envolvió en un abrazo.""}","{""Username"":""Vitelio"", ""pronoun"":""el"", ""message"":""Me molesta que la gente se aproveche de los demás. No es correcto abusar de la confianza de los demás.""}","{""Username"":""Xinjie"", ""pronoun"":""ella"", ""message"":""La repugnancia invadió su ser al sentir el regusto a grasa rancia que salió del tubo de escape.""}"
707,"{""Username"":""Samuele"", ""pronoun"":""ella"", ""message"":""Un conocido de la iglesia y yo fuimos al Servicio de Pascua, que fue muy hermoso, alegre y el canto muy poderoso debido a un gran coro y una iglesia repleta.""}","{""Username"":""Inhar"", ""pronoun"":""ella"", ""message"":""Me sorprendió ver cómo ha cambiado el aspecto de mi antiguo vecindario desde la última vez que lo visité.""}","{""Username"":""Ismelda"", ""pronoun"":""elle"", ""message"":""Hoy me levanté con una gran dosis de optimismo y estoy seguro de que eso atraerá cosas positivas a mi vida.""}","{""Username"":""Yajaira"", ""pronoun"":""elle"", ""message"":""Mi familia vino a la ciudad para darme una sorpresa en la universidad y no los había visto en meses.""}","{""Username"":""Yalila"", ""pronoun"":""ella"", ""message"":""Me enfurece ver cómo algunas personas maltratan a los animales. Todos los seres vivos merecen ser tratados con respeto y compasión.""}","{""Username"":""Dionisie"", ""pronoun"":""el"", ""message"":""Sabía que me sentía inseguro y asustado, así que dejé que me dominara y cedí a esos sentimientos y me rendí.""}","{""Username"":""Slimane"", ""pronoun"":""el"", ""message"":""Lo que siento es que no puedo alejarme lo suficiente de lo que alimenta la melancolía durante el tiempo suficiente para que simplemente se marchite y muera.""}","{""Username"":""Garoafa"", ""pronoun"":""elle"", ""message"":""Con cada paso que daba en la playa, sentía cómo la calma iba llenando todo mi cuerpo.""}","{""Username"":""Arseli"", ""pronoun"":""elle"", ""message"":""Si, me encantaria . Es interesante ver quién es considerado el mejor en su campo y qué película se cree que es particularmente buena.""}","{""Username"":""Chafik"", ""pronoun"":""ella"", ""message"":""Podría decir mucho más, así que mantén tu boquita cerrada, pequeña puta o las cosas solo empeorarán para ti;)""}","{""Username"":""Cleo"", ""pronoun"":""elle"", ""message"":""Un escalofrío me recorrió todo el cuerpo al ver el montón de escoria que estaba en el suelo.""}"
708,"{""Username"":""Manju"", ""pronoun"":""ella"", ""message"":""Acabamos de recibir una llamada de un paro cardíaco de un bebé de meses. Llegué allí y encontré que solo eran convulsiones febriles.""}","{""Username"":""Azael"", ""pronoun"":""elle"", ""message"":""Me sorprendió descubrir que mi hermana pequeña se había aprendido de memoria mi canción favorita al piano.""}","{""Username"":""Nasar"", ""pronoun"":""elle"", ""message"":""Mi mejor amigo pasó por una cirugía exitosa y eso me llena de optimismo sobre su pronta recuperación.""}","{""Username"":""Jocabed"", ""pronoun"":""ella"", ""message"":""Llamé a mi madre para ponerme al día con ella ya que no he hablado con ella en unas semanas.""}","{""Username"":""Ousseynou"", ""pronoun"":""el"", ""message"":""@usuario Y luego quiero hablar mierda cuando tocas algo que no saben, pero la canción se enciende y termina explotando y luego se convierte en su canción 🤦🏾‍♂️""}","{""Username"":""Ayada"", ""pronoun"":""elle"", ""message"":""No quiero abordar este tema demasiado a la ligera, pero al mismo tiempo siento aprensión por exponerlo todo.""}","{""Username"":""Zydrunas"", ""pronoun"":""ella"", ""message"":""La tristeza me invade cuando pienso en todas las oportunidades que dejé pasar por miedo al fracaso.""}","{""Username"":""Ginesta"", ""pronoun"":""ella"", ""message"":""Tomar un baño de agua tibia con sales de baño me relaja profundamente y me brinda una calma revitalizante.""}","{""Username"":""Jair"", ""pronoun"":""ella"", ""message"":""Si, Por qué no ? Hace mucho tiempo que no salimos a cenar. Un nuevo restaurante francés acaba de abrir en nuestro barrio. Podemos ir ahí .""}","{""Username"":""Armanda"", ""pronoun"":""el"", ""message"":""Viktor Orban: El nuevo liderazgo de la UE debería castigar a quienes dejan entrar a millones de inmigrantes en Europa""}","{""Username"":""Nicolasa"", ""pronoun"":""ella"", ""message"":""Aterrado por el pensamiento de lo que se me venía encima, me ahogué en mi propio asco.""}"
709,"{""Username"":""Hachmi"", ""pronoun"":""elle"", ""message"":""Estaba feliz cuando fui a la tienda y encontré todo lo que quería en oferta, ahorrándome así una buena cantidad de dinero. Esto significaba que podía comprar otras cosas que no necesitaba tanto como quería.""}","{""Username"":""Edgardo"", ""pronoun"":""el"", ""message"":""Me sorprendió mucho ver a mi vecino haciendo parapente, no tenía idea de que hacía ese deporte extremo.""}","{""Username"":""Sanda"", ""pronoun"":""ella"", ""message"":""Me sumergí en un libro de superación personal y eso me dejó con una sensación de optimismo y empoderamiento.""}","{""Username"":""Mariya"", ""pronoun"":""elle"", ""message"":""Di un paseo en bicicleta de millas con mi hijo por el parque cerca de mi casa.""}","{""Username"":""Guobin"", ""pronoun"":""elle"", ""message"":""Quiero decirle cómo me siento, lo disgustada que estoy de que pueda lastimar a mi esposo de la manera en que lo hace y luego reírme de cómo trata a sus nietos cómo trató a la madre de mi esposo y solo gritarle que deje de ser tan egoísta. cabrón porque el mundo no gira a su alrededor""}","{""Username"":""Toncho"", ""pronoun"":""ella"", ""message"":""La sensación de que algo maligno me observa desde la esquina de una habitación me llena de miedo y temor.""}","{""Username"":""Soso"", ""pronoun"":""el"", ""message"":""A veces me siento bastante aislado porque vivimos en un área regional, así que a menudo pienso""}","{""Username"":""Virgilia"", ""pronoun"":""elle"", ""message"":""El sencillo acto de observar las nubes pasar por el cielo me brinda una sensación de calma y libertad.""}","{""Username"":""Massamba"", ""pronoun"":""ella"", ""message"":""Soy un aprendiz vívido y escritor en Quora. Recientemente escribí algo bueno y emotivo en Quora. Mi publicación obtuvo muchos votos a favor y algunos comentarios fueron conmovedores. Pocas personas incluso me enviaron mensajes personalmente y apreciaron la respuesta. Esta cosa me hizo muy feliz por el momento.""}","{""Username"":""Geno"", ""pronoun"":""el"", ""message"":""¡Dios mío, haz que se detenga! Extranjero ilegal de México acusado de violar a una niña de años a través de @user #StopTheInvasion @user @user @user @user @user @user @user @user""}","{""Username"":""Ievgenii"", ""pronoun"":""ella"", ""message"":""Experimenté el asco más profundo al descubrir la suciedad que había en el ángulo oculto del armario.""}"
710,"{""Username"":""Simone"", ""pronoun"":""el"", ""message"":""El fin de semana pasado tuve que comprar artículos nuevos para mejorar mi cocina de un estado monótono a un estado más actualizado y menos asqueroso.""}","{""Username"":""Sukhbir"", ""pronoun"":""ella"", ""message"":""La sorpresa fue mayúscula cuando descubrí que mi pareja me había organizado una cena romántica en la azotea.""}","{""Username"":""Kenji"", ""pronoun"":""elle"", ""message"":""Me encontré con mi amor platónico en la calle y la felicidad que sentí en ese momento es indescriptible. ¡Mi optimismo está por las nubes!""}","{""Username"":""Anir"", ""pronoun"":""el"", ""message"":""Días antes le compré a mi padre un teléfono nuevo. Ese es mi primer regalo para mi padre. El teléfono que compré era muy bonito. Todo el día siguió mirando ese teléfono sonriendo.""}","{""Username"":""Syra"", ""pronoun"":""el"", ""message"":""Una persona furiosa gritando y maldiciendo por el retraso del tren que la hace llegar tarde al trabajo.""}","{""Username"":""Shamira"", ""pronoun"":""el"", ""message"":""alternaba entre desear morir y luego sentirme aterrorizado de que algo me pasara dejando a mi hijo recién nacido sin una madre""}","{""Username"":""Neu"", ""pronoun"":""elle"", ""message"":""Siento que debería disculparme por mi desafortunado declive en los estándares de escritura en las últimas semanas.""}","{""Username"":""Airi"", ""pronoun"":""el"", ""message"":""Observar el vuelo de las mariposas en un jardín lleno de flores me transporta a un estado de calma y belleza.""}","{""Username"":""Zhiliang"", ""pronoun"":""elle"", ""message"":""Quizás estás en lo cierto . Por favor, cuídate cuando ganes dinero. De todos modos la salud es lo más importante.""}","{""Username"":""Chengcheng"", ""pronoun"":""elle"", ""message"":""@user @user ¿Para asumir tu reinado de la mujer más histérica en un vuelo de Delta Airlines?""}","{""Username"":""Zulaika"", ""pronoun"":""el"", ""message"":""El sabor de los mariscos me produce un asco que no puedo superar, no entiendo cómo a otras personas les gusta.""}"
711,"{""Username"":""Diega"", ""pronoun"":""el"", ""message"":""Descubrí que mover mi enrutador wifi a un lugar diferente en la habitación proporcionaría un rendimiento mucho mejor en el resto de la casa.""}","{""Username"":""Jonas"", ""pronoun"":""el"", ""message"":""Me sorprendió ver a mi hijo mayor llegar a casa con flores para su hermana pequeña. Fue un gesto muy dulce y me hizo sentir orgulloso.""}","{""Username"":""Robel"", ""pronoun"":""elle"", ""message"":""Agradezco todas las lecciones que he aprendido en la vida. El optimismo me ayuda a ver cada obstáculo como una oportunidad de crecimiento.""}","{""Username"":""Chi"", ""pronoun"":""el"", ""message"":""Mi suegro se sentía enfermo y tosía demasiado. lo llevamos a la clínica y le preparo sopa ahora se siente bien.""}","{""Username"":""Dunja"", ""pronoun"":""el"", ""message"":""@usuario @usuario @usuario El título del libro resume bastante bien cualquier conversación con Avram. O es un cómplice del @usuario criminal o realmente es mentalmente incapaz de comprender los hechos que contradicen su lavado de cerebro.""}","{""Username"":""Martyn"", ""pronoun"":""el"", ""message"":""Siento miedo cada vez que tengo que hablar en público, incluso si son solo unas pocas personas.""}","{""Username"":""Cresencio"", ""pronoun"":""elle"", ""message"":""@usuario Jesús, acabas de hacer pensar que de todos los juegos Vols v fl que he visto. Nunca he visto una victoria. #depresión""}","{""Username"":""Ubay"", ""pronoun"":""ella"", ""message"":""Me senté en un banco en un parque, observando a los ancianos jugar a las cartas, su tranquilidad y serenidad me transmitieron una sensación de calma interior.""}","{""Username"":""Husnain"", ""pronoun"":""ella"", ""message"":""Siento que la gente simplemente no sabe cómo pescarlos correctamente y, por lo tanto, no son tan populares como deberían ser.""}","{""Username"":""Beat"", ""pronoun"":""elle"", ""message"":""Nunca en mi VIDA he conocido a una mujer que fuera más inteligente que YO. ¿Quizás eso tiene que ver con sus pequeños cerebros retrasados? #mujerestodas..""}","{""Username"":""Aytana"", ""pronoun"":""elle"", ""message"":""No puedo tolerar el ruido de alguien comiendo con la boca abierta. Me genera un asco inmenso.""}"
712,"{""Username"":""Zarai"", ""pronoun"":""elle"", ""message"":""Contribuí con mis mapas de mazmorras caseros a un grupo de D&D en Facebook, y muchas personas pidieron usarlos en sus propias campañas.""}","{""Username"":""Teodora"", ""pronoun"":""el"", ""message"":""Me sorprendió mucho ver a mi mejor amigo en el aeropuerto. ¡No sabía que vendría a visitarme!""}","{""Username"":""Anuska"", ""pronoun"":""elle"", ""message"":""Disfruto de las pequeñas cosas de la vida, como un abrazo cálido o una taza de café, y esto me llena de optimismo.""}","{""Username"":""Aloha"", ""pronoun"":""el"", ""message"":""Cuando mi mejor amiga me dijo que se sentía afortunada de tenerme en su vida, sentí un afecto inmenso hacia ella.""}","{""Username"":""Egon"", ""pronoun"":""ella"", ""message"":""@usuario @usuario experiencia horrible con una empresa como esta #medalla de oro #vendedor horrible #compromisos equivocados #producto equivocado""}","{""Username"":""Boutahar"", ""pronoun"":""elle"", ""message"":""Sentir que alguien observa cada uno de mis movimientos despierta en mí un miedo constante y una sensación de invasión.""}","{""Username"":""Dagmara"", ""pronoun"":""elle"", ""message"":""La tristeza se apodera de mí cuando pienso en todas las amistades que se han ido desvaneciendo con el tiempo.""}","{""Username"":""Warda"", ""pronoun"":""elle"", ""message"":""La primera tarde calurosa y soleada, sin viento fuerte, durante unos días por aquí significó que pudimos disfrutar de la noche sentados afuera.""}","{""Username"":""Elisete"", ""pronoun"":""el"", ""message"":""Me alegro de haberte preguntado. Así que este es el pasillo donde puedo encontrar todas las frutas y verduras enlatadas.""}","{""Username"":""Ilenia"", ""pronoun"":""ella"", ""message"":""La vida se trata de equilibrio, así que asegúrate de tener tantas rubias como morenas en tu lista... Pero no pelirrojas, son inmorales.""}","{""Username"":""Almerinda"", ""pronoun"":""el"", ""message"":""Encontrar un insecto en mi cama me da un profundo asco y no puedo volver a dormir.""}"
713,"{""Username"":""Dimka"", ""pronoun"":""elle"", ""message"":""Los niveles de glucosa en la sangre de mi gato bajaron a un nivel normal, lo que significa que sus inyecciones de insulina están funcionando.""}","{""Username"":""Yonatan"", ""pronoun"":""el"", ""message"":""La sorpresa fue mayúscula cuando encontré una carta perdida hace años en un libro que estaba leyendo.""}","{""Username"":""Remigi"", ""pronoun"":""el"", ""message"":""Me di cuenta de que tengo un grupo de amigos maravillosos que siempre están ahí para mí.""}","{""Username"":""Marjory"", ""pronoun"":""elle"", ""message"":""El evento más reciente fue ayer cuando recibí una llamada telefónica de mi vecino que me pedía perdón por haber hecho un desastre en su campo de maíz al lado de mi casa. Olía muy mal durante semanas y lo arregló ese día que llamó.""}","{""Username"":""Tubal"", ""pronoun"":""elle"", ""message"":""Personal en @usuario FR. Pedí información y me dijeron que buscara en línea. Tienes lo que pagas. #Ryanair @usuario #Compensación""}","{""Username"":""Erlan"", ""pronoun"":""el"", ""message"":""Me gustaría dar la bienvenida a mi hogar si termino sintiendo mi maternidad amenazada por mi incapacidad para amamantar a mi bebé.""}","{""Username"":""Daya"", ""pronoun"":""elle"", ""message"":""A veces, lo que más duele no es el hecho en sí, sino el vacío que deja en nuestro corazón.""}","{""Username"":""Elhadji"", ""pronoun"":""el"", ""message"":""Ver una película tranquila y emotiva en la comodidad de mi hogar me permite relajarme y disfrutar del momento.""}","{""Username"":""Khnata"", ""pronoun"":""ella"", ""message"":""Mi asma no fue una molestia hoy, lo cual es un gran alivio hasta que llegue mi medicamento.""}","{""Username"":""Ouissam"", ""pronoun"":""ella"", ""message"":""¿Por qué esta persona que evidentemente odia a Estados Unidos en suelo estadounidense, @user @user @user @user #ExtremVetting #EndVisaLottery #NoMoreRefugees #NoAmnesty #NoDACA #EndCatchAndRelease #BuildTheWall #NoMoreNonRepresentatives #NOMoreDemocrats #WalkAway""}","{""Username"":""Tanvir"", ""pronoun"":""el"", ""message"":""El olor de los pies sudados en un autobús lleno de gente me genera un asco extremo.""}"
714,"{""Username"":""Eirini"", ""pronoun"":""el"", ""message"":""Recuperar Internet después de una interrupción de dos días. No puedes creer y yo tampoco lo mucho que aprecio internet hasta que se apaga.""}","{""Username"":""Nafi"", ""pronoun"":""el"", ""message"":""Todavía me siento un poco raro al llamar al director ejecutivo de mi empresa bob pero cedí después de que me corrigió repetidamente""}","{""Username"":""Shahid"", ""pronoun"":""ella"", ""message"":""Agradezco cada oportunidad de aprender y crecer, porque sé que cada experiencia me acerca más a mis metas.""}","{""Username"":""Humbert"", ""pronoun"":""ella"", ""message"":""Empecé usando una cobija enorme en el piso y mi hijo finalmente comenzó a rodar. Estaba tan emocionado por eso. Me emocionó. Está en el percentil y es realmente un tipo grande, lo que parece hacerlo un poco más lento en los hitos de movimiento. Él es genial en todo lo demás y estaba empezando a estresarme por el tiempo de rodar y estar boca abajo. ¡Ahora rueda por todos lados!""}","{""Username"":""Huixin"", ""pronoun"":""el"", ""message"":""@usuario ¿Uno trae al otro? #Sex #War Ver revista Penthouse en la década de  Sexo seguido de armas.""}","{""Username"":""Arhoa"", ""pronoun"":""ella"", ""message"":""decir verdad, estoy muy nervioso. Anoche soñé que estaba siendo entrevistado por un monstruo de tres cabezas que intentaba arrancarme la cabeza de un mordisco. Oh, vaya, me sudan las palmas de las manos solo de pensarlo. Solo espero Sra. Mendoza no podrá oír mis dientes castañetear. Solo espero superar esto de una pieza.""}","{""Username"":""Ludivine"", ""pronoun"":""elle"", ""message"":""Me da tristeza cuando escucho una canción que me recuerda a alguien que ya no está en mi vida.""}","{""Username"":""Adalgisa"", ""pronoun"":""ella"", ""message"":""Estar en contacto con la naturaleza, como caminar descalzo sobre el césped, me conecta con la calma y la energía de la tierra.""}","{""Username"":""Iliane"", ""pronoun"":""elle"", ""message"":""Bueno, solo complete la solicitud y nos pondremos en contacto con usted cuando lleguen los suministros. Que tenga un buen día !""}","{""Username"":""Argemira"", ""pronoun"":""el"", ""message"":""No puedo soportar a los hipócritas que critican a los demás pero no pueden reconocer sus propios errores.""}","{""Username"":""Samer"", ""pronoun"":""ella"", ""message"":""Sentir la textura y el sabor de la comida podrida en la boca me provoca una sensación de asco y náuseas insoportables.""}"
715,"{""Username"":""Khdija"", ""pronoun"":""elle"", ""message"":""Recibí una oferta de trabajo en una compañía mejor que la que tengo ahora, y he estado tratando de conseguir un trabajo allí durante años.""}","{""Username"":""Laurencia"", ""pronoun"":""elle"", ""message"":""Me sorprendió gratamente darme cuenta de que el estudio y la investigación que realicé durante mi licenciatura me han dado muchos elementos para fortalecer mis conocimientos y cambiar mi manera de actuar y expresarme con mis familiares. Ahora, antes de reaccionar impulsivamente, medito y analizo la situación para poder asumir las causas y consecuencias de mis acciones. Ha sido una mejor toma de decisiones.""}","{""Username"":""Suiying"", ""pronoun"":""elle"", ""message"":""Ayer fui a un concierto de música en vivo y la energía del público me llenó de optimismo y alegría.""}","{""Username"":""Wenjian"", ""pronoun"":""elle"", ""message"":""Al llegar a mi casa ese día, mis familiares me hablan y desangraron a mi hermano. Estaban muy orgullosos de mi hermano, en ese momento me sentí tan feliz.""}","{""Username"":""Kinza"", ""pronoun"":""elle"", ""message"":""¿Por qué están entusiasmados con que esa chica pase el rato con JB? Claramente se ve tan infeliz y aburrido en las fotos sin ofender LOL, además los odia a todos.""}","{""Username"":""Ildelfonso"", ""pronoun"":""el"", ""message"":""Siento miedo cuando veo noticias sobre accidentes de tráfico, siempre temo por la seguridad de mis seres queridos.""}","{""Username"":""Ziyad"", ""pronoun"":""el"", ""message"":""Lo siento, señor . Esa mesa ha sido reservada. Por aqui por favor . ¿Qué tal este, señor?""}","{""Username"":""Sarabi"", ""pronoun"":""elle"", ""message"":""Al disfrutar de una buena taza de café caliente, siento cómo el aroma y el sabor me reconfortan y me llenan de calma.""}","{""Username"":""Jeane"", ""pronoun"":""elle"", ""message"":""Todavía tenemos la mayoría de los boletos que compramos. Podemos ir a muchas atracciones diferentes si lo desea.""}","{""Username"":""Carmelo"", ""pronoun"":""elle"", ""message"":""@usuario Dulce. La perra con el culo roto cerrará su agujero de semen por una vez. Una vez.""}","{""Username"":""Maryan"", ""pronoun"":""ella"", ""message"":""El hedor repugnante de los desechos químicos despedido desde el triste edificio de la fábrica, era nauseabundo.""}"
