,admiración,sorpresa,optimismo,afecto,ira,miedo,tristeza,calma,alegría,odio,asco
1207,"{""Username"":""Idayra"", ""pronoun"":""ella"", ""message"":""Pagar una deuda muy grande que tuve el mes pasado.""}","{""Username"":""Hilal"", ""pronoun"":""ella"", ""message"":""Me sorprendió el regalo de cumpleaños que me hicieron mis amigos.""}","{""Username"":""Anastasiya"", ""pronoun"":""elle"", ""message"":""Stars hizo un programa de televisión sobre dioses americanos, ¡mi libro favorito!""}","{""Username"":""Chandra"", ""pronoun"":""ella"", ""message"":""Mi esposo y yo estábamos pensando en formas de trabajar en casa.""}","{""Username"":""Joritz"", ""pronoun"":""ella"", ""message"":""Me gusta mucho el disco que me prestaste el otro día.""}","{""Username"":""Rayco"", ""pronoun"":""el"", ""message"":""Me da pavor la idea de tener que enfrentar a mis fobias.""}","{""Username"":""Boujemaa"", ""pronoun"":""elle"", ""message"":""Observar cómo una relación se desmorona poco a poco sin poder hacer nada.""}","{""Username"":""Ilonka"", ""pronoun"":""elle"", ""message"":""Al finalizar el día, necesito unos minutos de calma para desconectar de todo.""}","{""Username"":""Niceto"", ""pronoun"":""elle"", ""message"":""Compartí con un amigo de confianza cómo me siento hacia otro amigo respetado.""}","{""Username"":""Kinda"", ""pronoun"":""elle"", ""message"":""No puedo soportar las injusticias que ocurren en el sistema judicial.""}","{""Username"":""Voro"", ""pronoun"":""el"", ""message"":""El desprecio y el asco formaron una única impresión abrumadora.""}"
1208,"{""Username"":""Marcilene"", ""pronoun"":""el"", ""message"":""Cuando fui al concesionario y compré mi primer auto nuevo.""}","{""Username"":""Lemuel"", ""pronoun"":""ella"", ""message"":""El regalo que me dieron en mi cumpleaños fue una sorpresa total.""}","{""Username"":""Stefany"", ""pronoun"":""el"", ""message"":""Empecé a volver a ver mi serie de televisión favorita.""}","{""Username"":""Tsveta"", ""pronoun"":""ella"", ""message"":""Mi hijo cantó maravillosamente en su programa de fin de año.""}","{""Username"":""Chadi"", ""pronoun"":""ella"", ""message"":""Me pone furioso ver cómo se aprovechan de los más débiles.""}","{""Username"":""Hisham"", ""pronoun"":""elle"", ""message"":""Me asusta la idea de perder el amor de mi pareja.""}","{""Username"":""Mahassine"", ""pronoun"":""el"", ""message"":""La tristeza me envuelve al recordar todas las personas que me decepcionaron.""}","{""Username"":""Isrrael"", ""pronoun"":""ella"", ""message"":""Al escuchar mi canción favorita en la radio, sentí una gran alegría.""}","{""Username"":""Domitila"", ""pronoun"":""el"", ""message"":""Gracias Señor . Foster, nos vemos este martes a las 7""}","{""Username"":""Xuewei"", ""pronoun"":""elle"", ""message"":""Me enfurece la ignorancia y la falta de interés por aprender y crecer.""}","{""Username"":""Lamberto"", ""pronoun"":""elle"", ""message"":""Tuve que contener el asco que me invadió al saber la verdad.""}"
1209,"{""Username"":""Iluminada"", ""pronoun"":""elle"", ""message"":""Terminé los primeros dos episodios de Twin Peaks y me gustaron mucho.""}","{""Username"":""Reza"", ""pronoun"":""elle"", ""message"":""¡No me lo esperaba! Mi mejor amiga me organizó una fiesta sorpresa.""}","{""Username"":""Lander"", ""pronoun"":""ella"", ""message"":""Ayudé a alguien a superar un obstáculo y me sentí útil.""}","{""Username"":""Luqman"", ""pronoun"":""elle"", ""message"":""Fui a un partido de los Milwaukee Brewers con un amigo y ganaron.""}","{""Username"":""Elvis"", ""pronoun"":""elle"", ""message"":""@usuario ¡Él es! Hablando de ""No necesito excusas, solo necesito mi dinero"" 💀😂""}","{""Username"":""Owen"", ""pronoun"":""ella"", ""message"":""El corazón le latía fuerte mientras notaba la presencia cercana.""}","{""Username"":""Macedonia"", ""pronoun"":""elle"", ""message"":""Trabajar los fines de semana es algo que más odio hacer.""}","{""Username"":""Vladimiras"", ""pronoun"":""ella"", ""message"":""La calma me rodea cuando estoy en la presencia de la naturaleza.""}","{""Username"":""Maripaz"", ""pronoun"":""ella"", ""message"":""Obtuve un % de descuento en vino en mi tienda favorita.""}","{""Username"":""Arayik"", ""pronoun"":""ella"", ""message"":""Lil bitch ese coño tan seco, vas a romper la goma""}","{""Username"":""Aduna"", ""pronoun"":""el"", ""message"":""Una gran cantidad de billetes usados me dejó con una sensación de asco.""}"
1210,"{""Username"":""Edisa"", ""pronoun"":""el"", ""message"":""Intenté hornear un pastel realmente complejo de un libro y salió perfecto.""}","{""Username"":""Furqan"", ""pronoun"":""el"", ""message"":""¡Dios, tienes razón! Es de un tipo llamado Vic. me pregunto quien es...""}","{""Username"":""Germelina"", ""pronoun"":""ella"", ""message"":""Hoy amaneció un día soleado y hermoso, lo que me llena de optimismo.""}","{""Username"":""Juncal"", ""pronoun"":""el"", ""message"":""Mi hijo le dio una paliza a un punk culo jabroni.""}","{""Username"":""Rayane"", ""pronoun"":""elle"", ""message"":""'Me irrita mucho tener que lidiar con personas groseras y mal educadas.'""}","{""Username"":""Tonny"", ""pronoun"":""ella"", ""message"":""Ahora me siento tan incómoda con todos ellos, supongo que soy yo.""}","{""Username"":""Cuihua"", ""pronoun"":""ella"", ""message"":""La tristeza me embarga al ver a los animales abandonados en la calle.""}","{""Username"":""Cristela"", ""pronoun"":""elle"", ""message"":""Siento los efectos calmantes de la paz y la calma en mí.""}","{""Username"":""Numidia"", ""pronoun"":""elle"", ""message"":""Sé de un restaurante. Estoy seguro de que te gustará.""}","{""Username"":""Amjad"", ""pronoun"":""ella"", ""message"":""Odio cuando las personas se burlan de los demás para sentirse superiores.""}","{""Username"":""Stepaniya"", ""pronoun"":""el"", ""message"":""Presenciar el maltrato infantil me causa un asco profundo y una tristeza inmensa.""}"
1211,"{""Username"":""Qiming"", ""pronoun"":""el"", ""message"":""Me reconocieron en el trabajo por mis horas de voluntariado""}","{""Username"":""Thomas"", ""pronoun"":""el"", ""message"":""Me sorprendió recibir una llamada de alguien que no había hablado en años.""}","{""Username"":""Ghulam"", ""pronoun"":""el"", ""message"":""Estoy emocionado por todas las cosas maravillosas que están por venir.""}","{""Username"":""Morro"", ""pronoun"":""ella"", ""message"":""Mi hijo se graduó de la universidad después de largos años.""}","{""Username"":""Levon"", ""pronoun"":""elle"", ""message"":""@user Liberales que piensan que el mundo les debe la vida.""}","{""Username"":""Nicol"", ""pronoun"":""el"", ""message"":""siempre siento mucho miedo mientras trabajo en libros egan le dice a kurt""}","{""Username"":""Asif"", ""pronoun"":""el"", ""message"":""me siento tan inútil durante esos momentos que estaba luchando para encontrar trabajo""}","{""Username"":""Lyubomira"", ""pronoun"":""ella"", ""message"":""Me sentí somnoliento a medida que me dejaba abrazar por la calma.""}","{""Username"":""Rosalvina"", ""pronoun"":""elle"", ""message"":""¡Finalmente tuve un día libre en el trabajo y pude dormir hasta tarde!""}","{""Username"":""Jinbao"", ""pronoun"":""elle"", ""message"":""No puedo soportar la arrogancia y prepotencia de ciertas personas.""}","{""Username"":""Yanping"", ""pronoun"":""elle"", ""message"":""No soporto el olor de las colonias demasiado fuertes, me dan asco.""}"
1212,"{""Username"":""Lovepreet"", ""pronoun"":""elle"", ""message"":""Los Predators vencieron a los Ducks y yo apoyaba a Nashville.""}","{""Username"":""Bacilio"", ""pronoun"":""el"", ""message"":""¡No lo puedo creer! ¡Mi banda favorita dará un concierto en mi ciudad!""}","{""Username"":""Arlex"", ""pronoun"":""ella"", ""message"":""Fui a pescar por primera vez en el año y fue genial""}","{""Username"":""Mounir"", ""pronoun"":""elle"", ""message"":""Salí a la ciudad de Nueva York con mis amigos.""}","{""Username"":""Thiago"", ""pronoun"":""elle"", ""message"":""Me acabo de unir a #pottermore y me clasificaron en HUFFLEPUFF 😡😡😡""}","{""Username"":""Armand"", ""pronoun"":""elle"", ""message"":""El salto repentino de un gato me hace dar un grito de susto.""}","{""Username"":""Llum"", ""pronoun"":""elle"", ""message"":""Me angustia ver cómo la tristeza puede oscurecer incluso los días más soleados.""}","{""Username"":""Tatiane"", ""pronoun"":""elle"", ""message"":""Caminar por el bosque me ayudó a encontrar la calma.""}","{""Username"":""Rossella"", ""pronoun"":""ella"", ""message"":""Llegué a dormir en lo que no sucede muy a menudo.""}","{""Username"":""Abdelmoumen"", ""pronoun"":""elle"", ""message"":""¡Cualquiera que crea que ICE necesita ser abolido está literalmente LOCO! #BuildThatWall #LiberalismIsAMentalDisorder""}","{""Username"":""Evarista"", ""pronoun"":""el"", ""message"":""Me desconcertaba el asco que experimentaba al pensar en ello.""}"
1213,"{""Username"":""Hind"", ""pronoun"":""el"", ""message"":""Sentí admiración al escuchar tocar el piano a una talentosa pianista.""}","{""Username"":""Toñi"", ""pronoun"":""elle"", ""message"":""La sorpresa en su rostro al vernos juntos fue indescriptible.""}","{""Username"":""Gezabel"", ""pronoun"":""el"", ""message"":""Mi fe en mí mismo me llena de optimismo para alcanzar mis metas.""}","{""Username"":""Meihua"", ""pronoun"":""el"", ""message"":""Observé a mi hija balbucear, tratando de unir las palabras.""}","{""Username"":""Emilce"", ""pronoun"":""ella"", ""message"":""@usuario @usuario ¡GUAU! Pareces una estrella porno de los #loveit""}","{""Username"":""Zacaria"", ""pronoun"":""ella"", ""message"":""Me siento inseguro cuando hay mucha gente a mi alrededor.""}","{""Username"":""Toribio"", ""pronoun"":""el"", ""message"":""Me siento triste al ver cómo algunas relaciones se desgastan con el tiempo.""}","{""Username"":""Kiliam"", ""pronoun"":""elle"", ""message"":""Disfruto de largas caminatas por la playa para encontrar la calma que necesito.""}","{""Username"":""Adolfo"", ""pronoun"":""elle"", ""message"":""¡Panda miró alegremente después de mirar las mandíbulas hasta tarde!""}","{""Username"":""Wiebke"", ""pronoun"":""el"", ""message"":""No soporto ver cómo te aprovechas de los demás para tu propio beneficio.""}","{""Username"":""Yating"", ""pronoun"":""ella"", ""message"":""El olor nauseabundo del cubo de basura me dejó abrumado.""}"
1214,"{""Username"":""Kine"", ""pronoun"":""ella"", ""message"":""Encontré una tela de gasa verde lima a buen precio.""}","{""Username"":""Ayub"", ""pronoun"":""ella"", ""message"":""No me lo esperaba, pero recibí una sorpresa de cumpleaños increíble.""}","{""Username"":""Alaia"", ""pronoun"":""ella"", ""message"":""Fui al gimnasio y me puse en un gran entrenamiento.""}","{""Username"":""Niccolo"", ""pronoun"":""el"", ""message"":""Mi hija formó parte del equipo de porristas con su organización de porristas.""}","{""Username"":""Atilano"", ""pronoun"":""el"", ""message"":""@user @user @user El partido de izquierda relativizando y minimizando los crímenes comunistas""}","{""Username"":""Avram"", ""pronoun"":""ella"", ""message"":""Tengo miedo a los exámenes, temo no estar preparado y fracasar.""}","{""Username"":""Jimmy"", ""pronoun"":""ella"", ""message"":""Realmente no puedo hacer nada, ¿cómo se siente tener una hija tan tonta?""}","{""Username"":""Wassima"", ""pronoun"":""elle"", ""message"":""Me armé de valor para soportar la tranquilidad del lugar.""}","{""Username"":""Tiara"", ""pronoun"":""el"", ""message"":""Estaba feliz cuando tuve un largo período de sueño anoche.""}","{""Username"":""Lisardo"", ""pronoun"":""elle"", ""message"":""No puedo evitar sentir un fuerte odio hacia quienes maltratan a los animales.""}","{""Username"":""Tor"", ""pronoun"":""el"", ""message"":""No soporto ver a alguien alimentándose de la basura, me da asco.""}"
1215,"{""Username"":""Micaela"", ""pronoun"":""elle"", ""message"":""Pude estar adentro mientras una gran tormenta pasaba por la ciudad.""}","{""Username"":""Berena"", ""pronoun"":""el"", ""message"":""¡No me lo puedo creer! Esto me ha dejado sin aliento.""}","{""Username"":""Juda"", ""pronoun"":""el"", ""message"":""Mi familia planeó un viaje y estoy emocionado por conocer un nuevo lugar.""}","{""Username"":""Vasile"", ""pronoun"":""elle"", ""message"":""Estoy tan feliz cuando mi hijo me dio un regalo de cumpleaños.""}","{""Username"":""Sevda"", ""pronoun"":""elle"", ""message"":""Realmente odio a Mel y Sue. Piensan que son hilarantes y son horribles""}","{""Username"":""Fikria"", ""pronoun"":""el"", ""message"":""El miedo a ser abandonado por las personas que amo me aterra.""}","{""Username"":""Alcione"", ""pronoun"":""el"", ""message"":""La tristeza se reflejaba en mi rostro, en mis ojos cansados de llorar.""}","{""Username"":""Haran"", ""pronoun"":""elle"", ""message"":""La calma no es un destino, sino una ruta para mejorar el viaje.""}","{""Username"":""Marlenny"", ""pronoun"":""ella"", ""message"":""Presencié una actuación en vivo que me emocionó y llenó de alegría.""}","{""Username"":""Guoping"", ""pronoun"":""el"", ""message"":""Me molesta la negligencia y la irresponsabilidad de algunas personas.""}","{""Username"":""Alesandro"", ""pronoun"":""el"", ""message"":""Estaba totalmente revuelto con asco al ver un charco de barro.""}"
1216,"{""Username"":""Mohcine"", ""pronoun"":""elle"", ""message"":""Logré completar mi meta de pérdida de peso la semana pasada.""}","{""Username"":""Acacia"", ""pronoun"":""ella"", ""message"":""Al abrir el buzón, encontré una carta sorpresa de un admirador secreto.""}","{""Username"":""Alastair"", ""pronoun"":""el"", ""message"":""Fui a un restaurante vietnamita por primera vez y fue fantástico.""}","{""Username"":""Stiliyan"", ""pronoun"":""el"", ""message"":""Pasé una tarde saliendo con mi amigo MJ y fue muy agradable.""}","{""Username"":""Mhamed"", ""pronoun"":""ella"", ""message"":""Me desespera la falta de compromiso y lealtad en las relaciones personales.""}","{""Username"":""Douae"", ""pronoun"":""ella"", ""message"":""Cada vez que veo una araña, un escalofrío de miedo recorre mi espalda.""}","{""Username"":""Guosheng"", ""pronoun"":""elle"", ""message"":""Me siento bastante devastado cuando a veces tengo que salir corriendo.""}","{""Username"":""Junyong"", ""pronoun"":""elle"", ""message"":""Observar el amanecer desde la montaña y sentir cómo todo se calma.""}","{""Username"":""Rubia"", ""pronoun"":""elle"", ""message"":""me siento encantada ser arroz er si la señorita me entiende""}","{""Username"":""Nathali"", ""pronoun"":""elle"", ""message"":""Odio cuando la gente juzga y critica sin conocer la historia completa.""}","{""Username"":""Trinidad"", ""pronoun"":""elle"", ""message"":""El olor a cianuro me traía un sabor asqueroso y me provocaba asco.""}"
1217,"{""Username"":""Maruja"", ""pronoun"":""elle"", ""message"":""¡Superé mi mejor tiempo personal en mi paseo en bicicleta anoche!""}","{""Username"":""Abdenbi"", ""pronoun"":""ella"", ""message"":""Hoy me enteré de que mi equipo favorito ganó la final. ¡Qué emoción!""}","{""Username"":""Coromoto"", ""pronoun"":""ella"", ""message"":""ayer fuimos al bar queen. disfrutamos mucho después de mucho tiempo.""}","{""Username"":""Ibrahima"", ""pronoun"":""el"", ""message"":""Mi compañero de trabajo compró café para toda la oficina.""}","{""Username"":""Junyu"", ""pronoun"":""el"", ""message"":""Estoy molesto por el trato que he recibido en este lugar.""}","{""Username"":""Fulgenci"", ""pronoun"":""ella"", ""message"":""me siento tan inseguro preocupado miedo de esta persona circunstancia cambio de entorno""}","{""Username"":""Heike"", ""pronoun"":""ella"", ""message"":""Me da tristeza ver cómo el egoísmo de algunas personas destruye relaciones valiosas.""}","{""Username"":""Chivuta"", ""pronoun"":""ella"", ""message"":""Me siento en paz cuando salgo a pasear en la naturaleza.""}","{""Username"":""Emily"", ""pronoun"":""elle"", ""message"":""Sí . ¿A qué hora empieza y quieres encontrarme allí?""}","{""Username"":""Aaltje"", ""pronoun"":""el"", ""message"":""@usuario que tu boca de puta zorra marica necesita estar amordazada""}","{""Username"":""Elmahdi"", ""pronoun"":""el"", ""message"":""Me produjo una sensación de asco saber cómo llegamos hasta ese lugar.""}"
1218,"{""Username"":""Valme"", ""pronoun"":""ella"", ""message"":""Fui y me tiñí el pelo, me lo peiné y me lo corté.""}","{""Username"":""Nelea"", ""pronoun"":""ella"", ""message"":""¡Qué sorpresa ver a mi cantante favorito en concierto en mi ciudad!""}","{""Username"":""Serezade"", ""pronoun"":""elle"", ""message"":""El optimismo es contagioso y quiero transmitirlo a quienes me rodean.""}","{""Username"":""Alistair"", ""pronoun"":""elle"", ""message"":""Mi amiga me llamó después de meses para invitarme a su boda""}","{""Username"":""Kirsa"", ""pronoun"":""elle"", ""message"":""Siento un profundo enojo cuando alguien me insulta sin razón alguna.""}","{""Username"":""Doriana"", ""pronoun"":""ella"", ""message"":""Me aterra la idea de enfrentarme a mis peores pesadillas en un sueño.""}","{""Username"":""Zakaria"", ""pronoun"":""ella"", ""message"":""Experimentar la tristeza y el vacío de un corazón roto por una traición.""}","{""Username"":""Detlef"", ""pronoun"":""ella"", ""message"":""Mientras observaba las estrellas en el cielo despejado, sentí una profunda calma interior.""}","{""Username"":""Grazvydas"", ""pronoun"":""ella"", ""message"":""Mañana me levante temprano y ejercité ese momento me hizo feliz.""}","{""Username"":""Niculai"", ""pronoun"":""elle"", ""message"":""Me molesta profundamente la injusticia social que existe en el mundo.""}","{""Username"":""Sellam"", ""pronoun"":""ella"", ""message"":""El olor a sudor corporal sin lavar me genera un asco descomunal.""}"
1219,"{""Username"":""Alona"", ""pronoun"":""ella"", ""message"":""Destaqué en una tarea en el trabajo y me dieron reconocimiento.""}","{""Username"":""Aminata"", ""pronoun"":""elle"", ""message"":""No puedo creer que hayas logrado escalar esa montaña tan empinada. ¡Sorpresa!""}","{""Username"":""Maati"", ""pronoun"":""el"", ""message"":""La primavera está llegando y eso me llena de optimismo y alegría.""}","{""Username"":""Christiane"", ""pronoun"":""elle"", ""message"":""Mi hijo trabajó duro para recibir una recompensa especial en la escuela.""}","{""Username"":""Ursicinio"", ""pronoun"":""ella"", ""message"":""Me causa mucha rabia la violencia que se vive en las calles.""}","{""Username"":""Fauzia"", ""pronoun"":""el"", ""message"":""Me asusta la idea de perder todo lo que he construido hasta ahora.""}","{""Username"":""Nafi"", ""pronoun"":""elle"", ""message"":""Me da tristeza recordar a mis seres qué han partido.""}","{""Username"":""Hassnaa"", ""pronoun"":""ella"", ""message"":""Practiqué yoga y experimenté la tranquilidad que proviene de la conexión cuerpo-mente.""}","{""Username"":""Gabrielly"", ""pronoun"":""ella"", ""message"":""¡Estaba feliz cuando pude dormir hasta tarde el sábado pasado!""}","{""Username"":""Marizete"", ""pronoun"":""ella"", ""message"":""Odio cuando la gente se mete en mi vida sin razón.""}","{""Username"":""Conchin"", ""pronoun"":""ella"", ""message"":""El sabor de ciertos medicamentos me causa un fuerte asco.""}"
1220,"{""Username"":""Huilin"", ""pronoun"":""elle"", ""message"":""Obtuve un ascenso gratis a clase ejecutiva en mi vuelo.""}","{""Username"":""Shuqin"", ""pronoun"":""el"", ""message"":""¡Qué sorpresa tan agradable me diste al invitarme a cenar!""}","{""Username"":""Bonosa"", ""pronoun"":""elle"", ""message"":""Fui a pescar. ¡Los peces eran abundantes! Cogí muchos peces.""}","{""Username"":""Costel"", ""pronoun"":""ella"", ""message"":""Ayudé a alguien en necesidad y eso me hizo sentir muy bien.""}","{""Username"":""Yuliana"", ""pronoun"":""el"", ""message"":""La incompetencia y la falta de responsabilidad de algunas personas me enfurecen.""}","{""Username"":""Aldana"", ""pronoun"":""elle"", ""message"":""Salí de la reunión sintiéndome un poco indeciso sobre la situación.""}","{""Username"":""Oprea"", ""pronoun"":""el"", ""message"":""Presenciar una grave injusticia sin poder hacer nada al respecto.""}","{""Username"":""Garik"", ""pronoun"":""elle"", ""message"":""Estableció un profundo sentimiento de calma dentro de su espíritu.""}","{""Username"":""Baltasar"", ""pronoun"":""el"", ""message"":""siento como si su llamada no fuera una disculpa sincera""}","{""Username"":""Cheickna"", ""pronoun"":""ella"", ""message"":""Detesto cuando te burlas de las imperfecciones de los demás.""}","{""Username"":""Vivianne"", ""pronoun"":""elle"", ""message"":""Es nauseabundo pensar en todas las mentiras que nos han contado.""}"
1221,"{""Username"":""Evangeline"", ""pronoun"":""ella"", ""message"":""Encontré una venta de alimentos que me permitió obtener artículos por dólares.""}","{""Username"":""Samanda"", ""pronoun"":""elle"", ""message"":""Descubrir un nuevo restaurante que se ha convertido en mi lugar favorito.""}","{""Username"":""Ernesto"", ""pronoun"":""ella"", ""message"":""Pasé una entrevista de trabajo exitosa y tengo optimismo de conseguir el empleo.""}","{""Username"":""Rachelle"", ""pronoun"":""ella"", ""message"":""Mi familia me llevó de excursión para el Día de la Madre.""}","{""Username"":""Kakhaber"", ""pronoun"":""ella"", ""message"":""@usuario ¿Qué esperas de los repugnantes liberales viles, violentos y mentirosos?""}","{""Username"":""Evgeni"", ""pronoun"":""ella"", ""message"":""Sentir que alguien está acechándome me da una sensación constante de miedo.""}","{""Username"":""Salimu"", ""pronoun"":""el"", ""message"":""El vuelo  se estrelló en The Lost Island #lost @user""}","{""Username"":""Ameer"", ""pronoun"":""el"", ""message"":""La compostura de la paz me rodeó en su órbita.""}","{""Username"":""Abdennebi"", ""pronoun"":""elle"", ""message"":""he tenido la sensación de estar satisfecho con el rendimiento de mi coche""}","{""Username"":""Dorinela"", ""pronoun"":""ella"", ""message"":""Odio cuando la gente me traiciona y me hace sentir vulnerable.""}","{""Username"":""Kishore"", ""pronoun"":""elle"", ""message"":""El olor a tabaco impregnado en esa habitación me generó un asco inmediato.""}"
1222,"{""Username"":""Eric"", ""pronoun"":""ella"", ""message"":""El día que mi suegra fue operada con éxito en el cerebro.""}","{""Username"":""Yiwen"", ""pronoun"":""el"", ""message"":""¡Dios mío! Acabo de recibir una carta de amor de mi crush.""}","{""Username"":""Dawei"", ""pronoun"":""el"", ""message"":""Después de dos días sin dormir, anoche dormí diez horas seguidas.""}","{""Username"":""Lana"", ""pronoun"":""el"", ""message"":""La pasé muy bien plantando un jardín en contenedores con mi cónyuge.""}","{""Username"":""Aynoa"", ""pronoun"":""el"", ""message"":""Me irrita profundamente la falta de honestidad y transparencia en las instituciones.""}","{""Username"":""Vikas"", ""pronoun"":""elle"", ""message"":""Siempre me da miedo caminar sola por la noche en calles oscuras.""}","{""Username"":""Bachir"", ""pronoun"":""ella"", ""message"":""La tristeza se ha convertido en mi sombra, siempre está ahí, siguiéndome.""}","{""Username"":""Doria"", ""pronoun"":""ella"", ""message"":""Escuchar el sonido del viento me transmite un sentimiento de calma y armonía.""}","{""Username"":""Yassin"", ""pronoun"":""el"", ""message"":""Gracias . Es muy agradable cuando los problemas se pueden resolver rápidamente.""}","{""Username"":""Matilde"", ""pronoun"":""ella"", ""message"":""Me irrita que siempre se crea superior a los demás.""}","{""Username"":""Almut"", ""pronoun"":""elle"", ""message"":""Al ver la bilis que parecían insectos me provocó un sentimiento de repulsión""}"
1223,"{""Username"":""Narcisa"", ""pronoun"":""el"", ""message"":""Descubrí que mi factura de gas era más baja de lo que esperaba.""}","{""Username"":""Felicitat"", ""pronoun"":""el"", ""message"":""No esperaba que mis amigos organizaran una fiesta sorpresa para mí.""}","{""Username"":""Maryama"", ""pronoun"":""el"", ""message"":""Encontrar una moneda de diez centavos mientras caminaba hacia la tienda.""}","{""Username"":""Baljinder"", ""pronoun"":""el"", ""message"":""Superar con éxito la entrevista para la tarjeta verde de mi esposa.""}","{""Username"":""Baghdad"", ""pronoun"":""ella"", ""message"":""Hace todo tan sin pensar que me va a volver loca.""}","{""Username"":""Eusebi"", ""pronoun"":""ella"", ""message"":""Siento miedo a los fenómenos sobrenaturales y me aterran las historias de fantasmas.""}","{""Username"":""Lois"", ""pronoun"":""ella"", ""message"":""Siento que estoy sufriendo un mal caso de solo quiero dormir la siesta.""}","{""Username"":""Assou"", ""pronoun"":""el"", ""message"":""Me siento fuerte al permitir que la calma me lave.""}","{""Username"":""Jitendra"", ""pronoun"":""el"", ""message"":""seguro, estaré feliz de traer algunos, ¿cuál es la dirección?""}","{""Username"":""Alona"", ""pronoun"":""ella"", ""message"":""Me irrita la falta de consideración hacia los sentimientos de los demás.""}","{""Username"":""Juncal"", ""pronoun"":""ella"", ""message"":""Fue tan desagradable que casi no pude contener el asco que sentía.""}"
1224,"{""Username"":""Guillem"", ""pronoun"":""ella"", ""message"":""Hice una nueva receta de sopa de rollo de repollo y fue genial.""}","{""Username"":""Youcef"", ""pronoun"":""ella"", ""message"":""Ver un arco iris doble en el cielo me sorprendió.""}","{""Username"":""Kashif"", ""pronoun"":""ella"", ""message"":""Fui a comprar donas a una nueva tienda de donas.""}","{""Username"":""Khuram"", ""pronoun"":""elle"", ""message"":""Ayudé a preparar la cena para mis padres que disfrutaron.""}","{""Username"":""Jorja"", ""pronoun"":""el"", ""message"":""¡Estoy harto de las personas que abusan de mi paciencia y buena voluntad!""}","{""Username"":""Aaltje"", ""pronoun"":""el"", ""message"":""El miedo a perder mi trabajo me produce ansiedad y preocupación constante.""}","{""Username"":""Arturo"", ""pronoun"":""elle"", ""message"":""Recuerdo sentirme tan inadecuado mientras estaba allí y me agradecieron por sus compras.""}","{""Username"":""Shabbir"", ""pronoun"":""el"", ""message"":""Observar el vuelo tranquilo de las aves en el cielo.""}","{""Username"":""Elfidio"", ""pronoun"":""ella"", ""message"":""Oh, la música se ha detenido. Gracias por el baile.""}","{""Username"":""Karamoko"", ""pronoun"":""el"", ""message"":""No puedo soportar el acoso y la intimidación en cualquiera de sus formas.""}","{""Username"":""Izotz"", ""pronoun"":""elle"", ""message"":""No me quedó otra opción que rechazar la oferta, me causo tanto asco.""}"
1225,"{""Username"":""Hristov"", ""pronoun"":""el"", ""message"":""Hice ejercicio y pude seguir el ritmo de toda la cinta.""}","{""Username"":""Izortze"", ""pronoun"":""ella"", ""message"":""Me dejaron boquiabierto al anunciarme que me gané un viaje alrededor del mundo.""}","{""Username"":""Escarlata"", ""pronoun"":""el"", ""message"":""Hoy hice una buena carrera larga bajo la lluvia. Me sentí realmente energizado.""}","{""Username"":""Eguzki"", ""pronoun"":""ella"", ""message"":""Pude ver a mis padres por primera vez en dos semanas.""}","{""Username"":""Denislava"", ""pronoun"":""ella"", ""message"":""Sentir que alguien me está manipulando me hace arder de ira.""}","{""Username"":""Diolinda"", ""pronoun"":""el"", ""message"":""Las historias de fantasmas me producen un miedo irracional que no puedo controlar.""}","{""Username"":""Hrachya"", ""pronoun"":""ella"", ""message"":""La tristeza se hace más intensa cuando se pierde la esperanza.""}","{""Username"":""Kakha"", ""pronoun"":""ella"", ""message"":""Realizar actividades de manualidades que me permitan concentrarme y relajarme.""}","{""Username"":""Aurelija"", ""pronoun"":""ella"", ""message"":""Déjame ver. Mmm . Este juego de té antiguo aquí es hermoso.""}","{""Username"":""Silvian"", ""pronoun"":""elle"", ""message"":""Me irrita la falta de respeto hacia las opiniones de los demás.""}","{""Username"":""Nell"", ""pronoun"":""el"", ""message"":""Me da asco ver a alguien escupir en la calle.""}"
1226,"{""Username"":""Dominico"", ""pronoun"":""el"", ""message"":""Cuando obtuve millas por galón en mi último viaje de regreso del trabajo.""}","{""Username"":""Birgitte"", ""pronoun"":""el"", ""message"":""¡Madre mía! ¿Viste lo que pasó en el partido de fútbol?""}","{""Username"":""Andresa"", ""pronoun"":""ella"", ""message"":""Hoy es un nuevo comienzo, estoy lleno de optimismo y positividad.""}","{""Username"":""Aramata"", ""pronoun"":""el"", ""message"":""cuando presencié la boda de mi mejor amiga me alegré mucho por ella""}","{""Username"":""Khatri"", ""pronoun"":""ella"", ""message"":""Me siento agitado por algo insignificante o aburrido Voy a recordar esta cita""}","{""Username"":""Sayda"", ""pronoun"":""el"", ""message"":""Siempre me asusto cuando escucho ruidos en la casa cuando estoy solo.""}","{""Username"":""Efosa"", ""pronoun"":""elle"", ""message"":""Las fotografías antiguas desencadenaban una avalancha de tristeza y nostalgia en mi interior.""}","{""Username"":""Sandita"", ""pronoun"":""el"", ""message"":""La luz de la calma me bañaba en su entrañable abrazo.""}","{""Username"":""Edda"", ""pronoun"":""el"", ""message"":""Comí un batido de queso Oreo de un lugar llamado Cookout.""}","{""Username"":""Dongfen"", ""pronoun"":""ella"", ""message"":""Estoy harto de que siempre llegues tarde, ya no puedo tolerarlo más.""}","{""Username"":""Ionica"", ""pronoun"":""ella"", ""message"":""Me da asco ver a alguien escupiendo en el suelo.""}"
